Industry Group	Symbol	Company Name	Announcement Date	Due Date	Distribution Date	Distribution Method	Amount (SAR /Share)
Retailing	1214	Al Hassan Ghazi Ibrahim Shaker Co.	01-21-2014	04-27-2014	04/03/2014	Account Transfer	2.5
Retailing	1214	Al Hassan Ghazi Ibrahim Shaker Co.	11-20-2014	12-15-2014	11-30-2014	Account Transfer	2.5
Retailing	1214	Al Hassan Ghazi Ibrahim Shaker Co.	10-17-2016	11-23-2016	11/03/2016	Account Transfer	0.75
Materials	1301	United Wire Factories Co.	10/02/2011	10-26-2011	10/08/2011	Account Transfer	0.75
Materials	1301	United Wire Factories Co.	02/07/2012	04/04/2012	03-21-2012	Account Transfer	1
Materials	1301	United Wire Factories Co.	10-16-2012	11-20-2012	10-23-2012	Account Transfer	1.25
Materials	1301	United Wire Factories Co.	07-17-2013	08-20-2013	07-23-2013	Account Transfer	1.25
Materials	1301	United Wire Factories Co.	07-21-2014	08-26-2014	08/07/2014	Account Transfer	1.25
Materials	1301	United Wire Factories Co.	02-24-2015	05-20-2015	05/03/2015	Account Transfer	0.5
Materials	1301	United Wire Factories Co.	07-22-2015	08/12/2015	07-30-2015	Account Transfer	0.8
Materials	1301	United Wire Factories Co.	02-24-2016	04-18-2016	03-30-2016	Account Transfer	0.65
Materials	1301	United Wire Factories Co.	07-19-2016	08/11/2016	07-28-2016	Account Transfer	1
Materials	1301	United Wire Factories Co.	02-26-2017	04/10/2017	03-26-2017	Account Transfer	0.65
Materials	1301	United Wire Factories Co.	04/02/2018	05-29-2018	05-14-2018	Account Transfer	0.5
Materials	1301	United Wire Factories Co.	07-18-2019	08/05/2019	07-22-2019	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	03/05/2014	05/04/2014	04-20-2014	Account Transfer	1
Capital Goods	1302	Bawan Co.	05/05/2014	06/01/2014	05/08/2014	Account Transfer	0.5
Capital Goods	1302	Bawan Co.	07/01/2014	07-23-2014	07/03/2014	Account Transfer	0.5
Capital Goods	1302	Bawan Co.	10-27-2014	11-20-2014	10-30-2014	Account Transfer	0.5
Capital Goods	1302	Bawan Co.	02/02/2015	02-25-2015	02/05/2015	Account Transfer	0.5
Capital Goods	1302	Bawan Co.	04-19-2015	06/11/2015	05-24-2015	Account Transfer	0.5
Capital Goods	1302	Bawan Co.	07-30-2015	08-26-2015	08/06/2015	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	10-20-2015	11/08/2015	10-22-2015	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	03/02/2016	03-20-2016	03/06/2016	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	05-24-2016	06-22-2016	05-31-2016	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	07-27-2016	08-23-2016	08/01/2016	Account Transfer	0.4
Capital Goods	1302	Bawan Co.	10-19-2016	11-15-2016	10-24-2016	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	02-27-2017	03-19-2017	03/05/2017	Account Transfer	0.25
Capital Goods	1302	Bawan Co.	06/07/2017	07-31-2017	07-16-2017	Account Transfer	0.4
Capital Goods	1302	Bawan Co.	03-26-2018	04-30-2018	04-15-2018	Account Transfer	0.4
Capital Goods	1303	Electrical Industries Co.	12-30-2014	05/06/2015	04-20-2015	Account Transfer	1
Capital Goods	1303	Electrical Industries Co.	04-21-2015	05-31-2015	05-14-2015	Account Transfer	0.5
Capital Goods	1303	Electrical Industries Co.	11-19-2015	12-14-2015	11-30-2015	Account Transfer	0.5
Capital Goods	1303	Electrical Industries Co.	03-14-2017	05/11/2017	04-25-2017	Account Transfer	0.9
Capital Goods	1303	Electrical Industries Co.	03-21-2018	05-27-2018	05-13-2018	Account Transfer	1
Materials	1304	Al Yamamah Steel Industries Co.	05-30-2016	06-30-2016	06/06/2016	Account Transfer	1.5
Materials	1304	Al Yamamah Steel Industries Co.	12/05/2016	12-29-2016	12/12/2016	Account Transfer	1.25
Materials	1304	Al Yamamah Steel Industries Co.	05-16-2017	06-18-2017	05-21-2017	Account Transfer	1
Materials	1304	Al Yamamah Steel Industries Co.	01-22-2018	02-18-2018	01-28-2018	Account Transfer	0.5
Capital Goods	1310	Mohammad Al Mojil Group	03/02/2009	06-16-2009	05-26-2009	Account Transfer	1
Capital Goods	1310	Mohammad Al Mojil Group	04/10/2010	07/03/2010	05-29-2010	Account Transfer	0.75
Capital Goods	1310	Mohammad Al Mojil Group	04/12/2011	06-14-2011	05-31-2011	Account Transfer	0.75
Materials	1320	Saudi Steel Pipe Co.	12-15-2009	03-30-2010	03-15-2010	Account Transfer	2
Materials	1320	Saudi Steel Pipe Co.	08-23-2010	09/06/2010	08-25-2010	Account Transfer	0.5
Materials	1320	Saudi Steel Pipe Co.	12-14-2010	03-21-2011	03/07/2011	Account Transfer	1
Materials	1320	Saudi Steel Pipe Co.	09-26-2011	10-22-2011	09-28-2011	Account Transfer	0.75
Materials	1320	Saudi Steel Pipe Co.	02-20-2012	04/04/2012	03-19-2012	Account Transfer	0.75
Materials	1320	Saudi Steel Pipe Co.	02-18-2013	04-18-2013	04/03/2013	Account Transfer	0.75
Materials	1320	Saudi Steel Pipe Co.	07-16-2013	08/01/2013	07-17-2013	Account Transfer	0.75
Materials	1320	Saudi Steel Pipe Co.	02-24-2015	04-21-2015	04/01/2015	Account Transfer	0.5
Materials	1320	Saudi Steel Pipe Co.	07/07/2015	07-30-2015	07/09/2015	Account Transfer	0.5
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	10-27-2010	12/05/2010	11-29-2010	Account Transfer	1.3
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	01-15-2011	05-30-2011	05/11/2011	Account Transfer	1
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	07-16-2011	08-15-2011	07-31-2011	Account Transfer	1
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	03/03/2012	06/03/2012	05/09/2012	Account Transfer	0.5
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	02-24-2013	06-15-2013	05/08/2013	Account Transfer	0.5
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	02-24-2014	07-24-2014	05/01/2014	Account Transfer	0.5
Capital Goods	1330	Abdullah A. M. Al-Khodari Sons Co.	04/05/2015	07-16-2015	06-18-2015	Account Transfer	0.5
Consumer Services	1810	Seera Group Holding	07-23-2012	09/05/2012	08/12/2012	Account Transfer	2.5
Consumer Services	1810	Seera Group Holding	02-16-2013	03-17-2013	02-27-2013	Account Transfer	2.5
Consumer Services	1810	Seera Group Holding	07-24-2013	09/08/2013	08-18-2013	Account Transfer	2
Consumer Services	1810	Seera Group Holding	02/03/2014	02-26-2014	02/06/2014	Account Transfer	2
Consumer Services	1810	Seera Group Holding	08/06/2014	09/08/2014	08-17-2014	Account Transfer	2
Consumer Services	1810	Seera Group Holding	05/03/2017	02-25-2018	02-18-2018	Account Transfer	0.5
Consumer Services	1810	Seera Group Holding	05/03/2017	08-24-2017	08-17-2017	Account Transfer	0.5
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	07-17-2014	08-31-2014	08/11/2014	Account Transfer	1.25
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	02-22-2015	05/06/2015	03-19-2015	Account Transfer	1.25
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	07-15-2015	10/11/2015	08/02/2015	Account Transfer	1.25
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	02-24-2016	05/09/2016	03/10/2016	Account Transfer	1.25
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	07-28-2016	10/05/2016	08/11/2016	Account Transfer	0.65
Consumer Services	1820	Abdulmohsen Alhokair Group for Tourism and Development	01-22-2017	02-14-2017	02/02/2017	Account Transfer	0.65
Consumer Services	1830	Leejam Sports Co.	10-28-2018	11-15-2018	11/01/2018	Account Transfer	0.96
Consumer Services	1830	Leejam Sports Co.	02-27-2019	03-20-2019	03/04/2019	Account Transfer	0.54
Consumer Services	1830	Leejam Sports Co.	05-13-2019	06/12/2019	05-19-2019	Account Transfer	0.4
Consumer Services	1830	Leejam Sports Co.	09/04/2019	09-22-2019	09/09/2019	Account Transfer	0.5
Commercial & Professional Svc	1831	Maharah Human Resources Co.	09-16-2019	10-16-2019	10/01/2019	Account Transfer	2.67
Materials	2001	Methanol Chemicals Co.	02-23-2013	05-21-2013	04-27-2013	Account Transfer	0.5
Materials	2001	Methanol Chemicals Co.	02-17-2014	05-21-2014	05/07/2014	Account Transfer	0.6
Materials	2002	National Petrochemical Co.	03-13-2017	04-27-2017	04-17-2017	Account Transfer	0.5
Materials	2002	National Petrochemical Co.	03/08/2018	04-29-2018	04-16-2018	Account Transfer	0.5
Materials	2002	National Petrochemical Co.	02-26-2019	04-16-2019	04/07/2019	Account Transfer	0.5
Materials	2010	Saudi Basic Industries Corp.	03-13-2002	04-14-2002	03-31-2002	By Mail	3
Materials	2010	Saudi Basic Industries Corp.	03-22-2003	05/05/2003	04-19-2003	Account Transfer	5
Materials	2010	Saudi Basic Industries Corp.	03-15-2004	05/01/2004	04-17-2004	Account Transfer	12
Materials	2010	Saudi Basic Industries Corp.	03-21-2005	04-30-2005	04-16-2005	Personal Pickup	15
Materials	2010	Saudi Basic Industries Corp.	06/06/2005	07-23-2005	06-30-2005	Personal Pickup	8
Materials	2010	Saudi Basic Industries Corp.	12-19-2005	05/06/2006	04-22-2006	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07-17-2006	08-21-2006	07-31-2006	Account Transfer	1.5
Materials	2010	Saudi Basic Industries Corp.	12-18-2006	04-14-2007	03-31-2007	Account Transfer	2.5
Materials	2010	Saudi Basic Industries Corp.	07-17-2007	08/06/2007	07-23-2007	Account Transfer	1
Materials	2010	Saudi Basic Industries Corp.	12-30-2007	04/12/2008	03-29-2008	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	07-19-2008	08/04/2008	07-23-2008	Account Transfer	1.75
Materials	2010	Saudi Basic Industries Corp.	01-20-2009	04-25-2009	04/11/2009	Account Transfer	1.25
Materials	2010	Saudi Basic Industries Corp.	12-21-2009	05/01/2010	04-17-2010	Account Transfer	1.5
Materials	2010	Saudi Basic Industries Corp.	07-18-2010	08/07/2010	07-26-2010	Account Transfer	1.5
Materials	2010	Saudi Basic Industries Corp.	12-20-2010	05/07/2011	04-23-2011	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	07-16-2011	08/06/2011	07-25-2011	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	12-18-2011	04-22-2012	04-14-2012	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07-18-2012	08-13-2012	07-28-2012	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	12/08/2012	04-27-2013	04-13-2013	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07/08/2013	08/01/2013	07-18-2013	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	12-18-2013	04-23-2014	04-13-2014	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07/03/2014	07-23-2014	07-13-2014	Account Transfer	2.5
Materials	2010	Saudi Basic Industries Corp.	12-17-2014	04-22-2015	04/12/2015	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07-26-2015	09/02/2015	08-20-2015	Account Transfer	2.5
Materials	2010	Saudi Basic Industries Corp.	12-16-2015	04-24-2016	04/11/2016	Account Transfer	3
Materials	2010	Saudi Basic Industries Corp.	07-27-2016	09/06/2016	08-25-2016	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	12-18-2016	04-23-2017	04/11/2017	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	06-21-2017	08-17-2017	07-30-2017	Account Transfer	2
Materials	2010	Saudi Basic Industries Corp.	12-19-2017	05/01/2018	04-17-2018	Account Transfer	2.2
Materials	2010	Saudi Basic Industries Corp.	06/05/2018	09-17-2018	08-30-2018	Account Transfer	2.2
Materials	2010	Saudi Basic Industries Corp.	12-19-2018	04-30-2019	04/09/2019	Account Transfer	2.2
Materials	2010	Saudi Basic Industries Corp.	05-23-2019	09-30-2019	09-16-2019	Account Transfer	2.2
Materials	2020	Saudi Arabian Fertilizer Co.	02-13-2002	04/09/2002	03-21-2002	Personal Pickup	5
Materials	2020	Saudi Arabian Fertilizer Co.	02/01/2003	04-20-2003	04/09/2003	Personal Pickup	4
Materials	2020	Saudi Arabian Fertilizer Co.	02-23-2004	04-21-2004	04/07/2004	Personal Pickup	8
Materials	2020	Saudi Arabian Fertilizer Co.	02/09/2005	04-23-2005	04-13-2005	Personal Pickup	14
Materials	2020	Saudi Arabian Fertilizer Co.	12/10/2005	05/01/2006	04/12/2006	Personal Pickup	21
Materials	2020	Saudi Arabian Fertilizer Co.	06-20-2006	07-22-2006	06-30-2006	Account Transfer	2.5
Materials	2020	Saudi Arabian Fertilizer Co.	12/12/2006	04/07/2007	03-26-2007	Account Transfer	3
Materials	2020	Saudi Arabian Fertilizer Co.	07/10/2007	07-29-2007	07-14-2007	Account Transfer	3
Materials	2020	Saudi Arabian Fertilizer Co.	12-30-2007	04-14-2008	04/07/2008	Account Transfer	2
Materials	2020	Saudi Arabian Fertilizer Co.	06-28-2008	07-27-2008	07-13-2008	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	11-26-2008	04/01/2009	03-23-2009	Account Transfer	7
Materials	2020	Saudi Arabian Fertilizer Co.	07/11/2009	07-25-2009	07-15-2009	Account Transfer	5
Materials	2020	Saudi Arabian Fertilizer Co.	02-21-2010	04/01/2010	03-20-2010	Account Transfer	7
Materials	2020	Saudi Arabian Fertilizer Co.	07/03/2010	07-21-2010	07/07/2010	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	12/06/2010	04-16-2011	04/03/2011	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	07/10/2011	07-27-2011	07-13-2011	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	11-29-2011	04-25-2012	04/11/2012	Account Transfer	7
Materials	2020	Saudi Arabian Fertilizer Co.	07-24-2012	08/11/2012	08/01/2012	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	12/05/2012	04-15-2013	04/01/2013	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	07/07/2013	07-22-2013	07-15-2013	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	12-17-2013	04/03/2014	03-24-2014	Account Transfer	6
Materials	2020	Saudi Arabian Fertilizer Co.	06-23-2014	07-14-2014	06-30-2014	Account Transfer	4
Materials	2020	Saudi Arabian Fertilizer Co.	01/05/2015	04-16-2015	04/06/2015	Account Transfer	3
Materials	2020	Saudi Arabian Fertilizer Co.	07/05/2015	07-28-2015	07/12/2015	Account Transfer	3
Materials	2020	Saudi Arabian Fertilizer Co.	12/06/2015	04/10/2016	03-30-2016	Account Transfer	3
Materials	2020	Saudi Arabian Fertilizer Co.	06-19-2016	07-17-2016	06-26-2016	Account Transfer	1.5
Materials	2020	Saudi Arabian Fertilizer Co.	02-15-2017	04/12/2017	03-29-2017	Account Transfer	1
Materials	2020	Saudi Arabian Fertilizer Co.	08-27-2017	09-26-2017	09/11/2017	Account Transfer	0.75
Materials	2020	Saudi Arabian Fertilizer Co.	02-21-2018	04/02/2018	03-19-2018	Account Transfer	1
Materials	2020	Saudi Arabian Fertilizer Co.	06/10/2018	08/08/2018	07-25-2018	Account Transfer	1
Materials	2020	Saudi Arabian Fertilizer Co.	12-17-2018	04-21-2019	04/07/2019	Account Transfer	1.5
Materials	2020	Saudi Arabian Fertilizer Co.	05-19-2019	07-30-2019	07-16-2019	Account Transfer	1.5
Energy	2030	Saudi Arabia Refineries Co.	07-31-2003	10-15-2003	09-24-2003	By Mail	5
Energy	2030	Saudi Arabia Refineries Co.	12/03/2005	01/09/2006	12-25-2005	By Mail	8
Energy	2030	Saudi Arabia Refineries Co.	07-28-2008	01/12/2009	11-30-2008	Account Transfer	1
Energy	2030	Saudi Arabia Refineries Co.	02-16-2009	05/11/2009	04-18-2009	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	02-22-2010	06-15-2010	05/08/2010	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	02-16-2011	05/03/2011	03-30-2011	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	02-13-2012	05/12/2012	04-15-2012	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	02-19-2013	05-22-2013	05/01/2013	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	02-19-2014	05-19-2014	04-28-2014	Account Transfer	0.6
Energy	2030	Saudi Arabia Refineries Co.	02-23-2015	05-19-2015	04-28-2015	Account Transfer	0.7
Energy	2030	Saudi Arabia Refineries Co.	02-23-2016	05-19-2016	04-27-2016	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	03/01/2018	05/08/2018	04-24-2018	Account Transfer	0.5
Energy	2030	Saudi Arabia Refineries Co.	03/07/2019	05/08/2019	04-24-2019	Account Transfer	0.75
Capital Goods	2040	Saudi Ceramic Co.	01/01/2003	03-15-2003	03/10/2003	By Mail	3
Capital Goods	2040	Saudi Ceramic Co.	12-29-2003	03-29-2004	03-22-2004	By Mail	6
Capital Goods	2040	Saudi Ceramic Co.	12-28-2004	04/06/2005	03-28-2005	By Mail	10
Capital Goods	2040	Saudi Ceramic Co.	02-28-2006	04/10/2006	03-27-2006	Account Transfer	10
Capital Goods	2040	Saudi Ceramic Co.	12-26-2006	04-15-2007	04/01/2007	Account Transfer	2.5
Capital Goods	2040	Saudi Ceramic Co.	12-31-2007	04/02/2008	03-17-2008	Account Transfer	2.5
Capital Goods	2040	Saudi Ceramic Co.	12-29-2008	04/05/2009	03-22-2009	Account Transfer	2.5
Capital Goods	2040	Saudi Ceramic Co.	12-28-2009	04/06/2010	03-22-2010	Account Transfer	3
Capital Goods	2040	Saudi Ceramic Co.	12-27-2010	04/05/2011	03-21-2011	Account Transfer	3.5
Capital Goods	2040	Saudi Ceramic Co.	12-26-2011	04-23-2012	04/09/2012	Account Transfer	3.5
Capital Goods	2040	Saudi Ceramic Co.	12-29-2012	04-15-2013	04/01/2013	Account Transfer	2.5
Capital Goods	2040	Saudi Ceramic Co.	12-31-2013	04-23-2014	04/08/2014	Account Transfer	3
Capital Goods	2040	Saudi Ceramic Co.	12-30-2014	05/11/2015	04-27-2015	Account Transfer	2
Capital Goods	2040	Saudi Ceramic Co.	12-28-2015	05/11/2016	04-27-2016	Account Transfer	2
Capital Goods	2040	Saudi Ceramic Co.	12-29-2016	05/08/2017	04-19-2017	Account Transfer	1
Food & Beverages	2050	Savola Group	02/10/2002	03-16-2002	02-27-2002	By Mail	11
Food & Beverages	2050	Savola Group	01-18-2003	03-19-2003	03/12/2003	By Mail	12
Food & Beverages	2050	Savola Group	07/05/2003	07-19-2003	07/10/2003	By Mail	7
Food & Beverages	2050	Savola Group	02-25-2004	03-31-2004	03-24-2004	By Mail	7
Food & Beverages	2050	Savola Group	04-17-2004	05-25-2004	05-18-2004	By Mail	3.5
Food & Beverages	2050	Savola Group	07-17-2004	07-31-2004	07-22-2004	By Mail	3
Food & Beverages	2050	Savola Group	10-26-2004	11/01/2004	10-28-2004	By Mail	3
Food & Beverages	2050	Savola Group	02/09/2005	03-26-2005	03-19-2005	Personal Pickup	3
Food & Beverages	2050	Savola Group	05/04/2005	07-23-2005	07-16-2005	By Mail	3
Food & Beverages	2050	Savola Group	06-26-2005	07-23-2005	07-16-2005	By Mail	3
Food & Beverages	2050	Savola Group	10/12/2005	11-19-2005	10-20-2005	Account Transfer	3
Food & Beverages	2050	Savola Group	01-30-2006	05/03/2006	04-15-2006	Account Transfer	0.6
Food & Beverages	2050	Savola Group	05-23-2006	06-20-2006	05-31-2006	Account Transfer	0.25
Food & Beverages	2050	Savola Group	07-23-2006	11/11/2006	10/11/2006	Account Transfer	0.25
Food & Beverages	2050	Savola Group	11-13-2006	12/06/2006	11-15-2006	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-21-2007	05/05/2007	04-18-2007	Account Transfer	0.25
Food & Beverages	2050	Savola Group	04-17-2007	05/05/2007	04-18-2007	Account Transfer	0.25
Food & Beverages	2050	Savola Group	06-26-2007	07/10/2007	07/01/2007	Account Transfer	0.5
Food & Beverages	2050	Savola Group	07-15-2007	08/01/2007	07-18-2007	Account Transfer	0.25
Food & Beverages	2050	Savola Group	10-30-2007	12-15-2007	11/07/2007	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-19-2008	04-15-2008	03-25-2008	Account Transfer	0.25
Food & Beverages	2050	Savola Group	04-19-2008	05-15-2008	04-30-2008	Account Transfer	0.25
Food & Beverages	2050	Savola Group	07-16-2008	08-16-2008	07-23-2008	Account Transfer	0.25
Food & Beverages	2050	Savola Group	10-25-2008	11-15-2008	11/01/2008	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-18-2009	05/02/2009	04-18-2009	Account Transfer	0.25
Food & Beverages	2050	Savola Group	04/11/2009	04-25-2009	04-18-2009	Account Transfer	0.25
Food & Beverages	2050	Savola Group	07-18-2009	08/02/2009	07-22-2009	Account Transfer	0.25
Food & Beverages	2050	Savola Group	10-18-2009	11/01/2009	10-21-2009	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-18-2010	04-26-2010	04-18-2010	Account Transfer	0.25
Food & Beverages	2050	Savola Group	04-18-2010	04-27-2010	04-21-2010	Account Transfer	0.5
Food & Beverages	2050	Savola Group	07-18-2010	07-28-2010	07-21-2010	Account Transfer	0.25
Food & Beverages	2050	Savola Group	10-18-2010	11/02/2010	10-25-2010	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-17-2011	04/04/2011	03-28-2011	Account Transfer	0.25
Food & Beverages	2050	Savola Group	04-19-2011	05/10/2011	04-25-2011	Account Transfer	0.25
Food & Beverages	2050	Savola Group	07-19-2011	08/08/2011	07-25-2011	Account Transfer	0.25
Food & Beverages	2050	Savola Group	10-17-2011	11/02/2011	10-19-2011	Account Transfer	0.25
Food & Beverages	2050	Savola Group	01-17-2012	04-28-2012	04-17-2012	Account Transfer	0.55
Food & Beverages	2050	Savola Group	04-17-2012	05/05/2012	04-25-2012	Account Transfer	0.3
Food & Beverages	2050	Savola Group	07-21-2012	08/11/2012	07-25-2012	Account Transfer	0.3
Food & Beverages	2050	Savola Group	10-16-2012	11-17-2012	10-22-2012	Account Transfer	0.3
Food & Beverages	2050	Savola Group	01-16-2013	03-30-2013	03-16-2013	Account Transfer	0.5
Food & Beverages	2050	Savola Group	04-13-2013	04-30-2013	04-17-2013	Account Transfer	0.5
Food & Beverages	2050	Savola Group	07-17-2013	08/05/2013	07-21-2013	Account Transfer	0.5
Food & Beverages	2050	Savola Group	10-24-2013	11/11/2013	10-28-2013	Account Transfer	0.5
Food & Beverages	2050	Savola Group	01-20-2014	04-13-2014	03-27-2014	Account Transfer	0.5
Food & Beverages	2050	Savola Group	04-20-2014	05/04/2014	04-21-2014	Account Transfer	0.5
Food & Beverages	2050	Savola Group	07-16-2014	08/11/2014	07-23-2014	Account Transfer	0.5
Food & Beverages	2050	Savola Group	10-23-2014	11/10/2014	10-26-2014	Account Transfer	0.75
Food & Beverages	2050	Savola Group	01-18-2015	04/12/2015	03-29-2015	Account Transfer	0.5
Food & Beverages	2050	Savola Group	04-19-2015	05/05/2015	04-21-2015	Account Transfer	0.5
