Name,Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),No. of Trades
Tadawul All Share Index (TASI),02-23-2011,6277.03,6364.84,6257.08,6263.79,157240140,3729466299,81226
Tadawul All Share Index (TASI),02-27-2011,6263.79,6294.99,5918.92,5950.64,232967753,4919706975.85,107961
Tadawul All Share Index (TASI),02-28-2011,5950.64,5982.21,5835.7,5941.63,216523007,4727898464.95,91357
Tadawul All Share Index (TASI),03-01-2011,5941.63,5995.37,5441.94,5538.72,239712533,5119484821.3,106551
Tadawul All Share Index (TASI),03-02-2011,5538.72,5538.72,5231.51,5323.27,274325306,5342880249.85,120895
Tadawul All Share Index (TASI),03-05-2011,5323.27,5716.47,5320.93,5709.91,312898723,5725637313.6,127297
Tadawul All Share Index (TASI),03-06-2011,5709.91,5821.08,5601.72,5762.5,275225425,5596326984.9,130724
Tadawul All Share Index (TASI),03-07-2011,5762.5,5952.99,5678.23,5950.74,234790321,4524610994.9,96789
Tadawul All Share Index (TASI),03-08-2011,5950.74,6157.92,5897.05,6073.79,303827074,6139558441.55,127580
Tadawul All Share Index (TASI),03-09-2011,6073.79,6157.97,6073.67,6108.67,225951012,4847881468.9,105370
Tadawul All Share Index (TASI),03-12-2011,6108.67,6321.3,6108.06,6297.01,325456985,6887578342.25,129411
Tadawul All Share Index (TASI),03-13-2011,6297.01,6397.93,6276.16,6309.63,333162554,6645969198.9,142208
Tadawul All Share Index (TASI),03-14-2011,6309.63,6309.63,6185.89,6230.7,278452884,5827454624.7,123087
Tadawul All Share Index (TASI),03-15-2011,6230.7,6230.7,5960.65,6011.85,246680837,5381986779.35,125479
Tadawul All Share Index (TASI),03-16-2011,6011.85,6120.67,6011.85,6069.94,215549140,4695215934.2,100037
Tadawul All Share Index (TASI),03-20-2011,6069.94,6413.18,6069.94,6343.79,270579137,5853991201.4,111108
Tadawul All Share Index (TASI),03-21-2011,6343.79,6374.69,6317.94,6357.37,227209637,4526002104.9,102776
Tadawul All Share Index (TASI),03-22-2011,6357.37,6407.38,6340.94,6344.69,202049727,4378926661.75,105504
Tadawul All Share Index (TASI),03-23-2011,6344.69,6366.9,6300.92,6362.42,148770714,3225461887.9,80678
Tadawul All Share Index (TASI),03-26-2011,6362.42,6508.88,6361.15,6506.01,303741617,5887784355.7,112282
Tadawul All Share Index (TASI),03-27-2011,6506.01,6545.85,6502.48,6519.76,287365894,5130680003.2,110090
Tadawul All Share Index (TASI),03-28-2011,6519.76,6539.82,6487.17,6508.28,226298882,4343890379.65,105244
Tadawul All Share Index (TASI),03-29-2011,6508.28,6530.81,6503.98,6519.13,202994972,4031322580.7,96894
Tadawul All Share Index (TASI),03-30-2011,6519.13,6564.8,6508.37,6562.85,214626133,4735740673.4,100195
Tadawul All Share Index (TASI),04-02-2011,6562.85,6636.9,6559.28,6622.65,242810429,5416203267.45,105619
Tadawul All Share Index (TASI),04-03-2011,6622.65,6628.39,6587.02,6616.57,214735778,4771407543.3,107976
Tadawul All Share Index (TASI),04-04-2011,6616.57,6619.75,6568.79,6605.92,240224607,5257350281.2,122137
Tadawul All Share Index (TASI),04-05-2011,6605.92,6627.91,6536.02,6548.42,250838340,5516506835.3,128505
Tadawul All Share Index (TASI),04-06-2011,6548.42,6579.46,6532.19,6574.63,176473021,3819988967.55,92562
Tadawul All Share Index (TASI),04-09-2011,6574.63,6635.28,6574.63,6608.6,223842761,4757012636.55,106348
Tadawul All Share Index (TASI),04-10-2011,6608.6,6615.99,6574.62,6606.69,237093980,4693737631.5,113588
Tadawul All Share Index (TASI),04-11-2011,6606.69,6629.41,6587.6,6611.73,227874806,4971031690.45,125380
Tadawul All Share Index (TASI),04-12-2011,6611.73,6617.14,6583.24,6590.65,235675507,4469101910.55,112352
Tadawul All Share Index (TASI),04-13-2011,6590.65,6605.41,6539.47,6604.16,267166413,5733599974.8,121551
Tadawul All Share Index (TASI),04-16-2011,6604.16,6632.62,6589.13,6604.97,213981954,4906040856.25,112696
Tadawul All Share Index (TASI),04-17-2011,6604.97,6605.46,6512.17,6531.87,238871290,5684668185.5,135263
Tadawul All Share Index (TASI),04-18-2011,6531.87,6564.7,6505.8,6533.34,226339878,5020339413.95,113540
Tadawul All Share Index (TASI),04-19-2011,6533.34,6592.99,6478.13,6525.07,240841166,6415117511.75,122103
Tadawul All Share Index (TASI),04-20-2011,6525.07,6578.5,6494.08,6574.66,220587614,5576562201.15,112178
Tadawul All Share Index (TASI),04-23-2011,6574.66,6622.79,6554.78,6590.64,262162584,6280431816.95,122736
Tadawul All Share Index (TASI),04-24-2011,6590.64,6629.12,6570.08,6614.17,274197857,5923707119.05,118948
Tadawul All Share Index (TASI),04-25-2011,6614.17,6686.48,6614.17,6684.7,253423597,5933278008.95,115062
Tadawul All Share Index (TASI),04-26-2011,6684.7,6700.72,6668.2,6686.3,259865134,5534940684.1,122875
Tadawul All Share Index (TASI),04-27-2011,6686.3,6736.62,6686.02,6724.26,255305688,5836389834.15,119541
Tadawul All Share Index (TASI),04-30-2011,6724.26,6760.47,6705.92,6710.56,278527897,5600509221.75,120627
Tadawul All Share Index (TASI),05-01-2011,6710.56,6713.25,6663.92,6683.81,223625220,4650308667.05,110890
Tadawul All Share Index (TASI),05-02-2011,6683.81,6723.83,6678.77,6719.53,239792255,4829086769.8,101970
Tadawul All Share Index (TASI),05-03-2011,6719.53,6720.04,6682.43,6694.14,204853046,4574370723.3,106602
Tadawul All Share Index (TASI),05-04-2011,6694.14,6695.66,6668.34,6682.61,218239388,4758282584.75,112978
Tadawul All Share Index (TASI),05-07-2011,6682.61,6682.61,6567.42,6577.74,274719780,6563033224.9,150442
Tadawul All Share Index (TASI),05-08-2011,6577.74,6624.15,6555.73,6623.55,243425784,5497304633.2,134242
Tadawul All Share Index (TASI),05-09-2011,6623.55,6690.81,6623.55,6673.26,284558672,6012460977.35,132935
Tadawul All Share Index (TASI),05-10-2011,6673.26,6716.74,6672.95,6712.97,305398823,5966675249.1,133962
Tadawul All Share Index (TASI),05-11-2011,6712.97,6735.13,6702.94,6722.38,343719012,6147294537.55,138627
Tadawul All Share Index (TASI),05-14-2011,6722.38,6722.38,6678.38,6713.62,260221185,5072737286.7,119499
Tadawul All Share Index (TASI),05-15-2011,6713.62,6747.62,6688.84,6690.68,313759856,6625599270,151186
Tadawul All Share Index (TASI),05-16-2011,6690.68,6693.21,6621.62,6634.03,246876071,5522091534.45,132770
Tadawul All Share Index (TASI),05-17-2011,6634.03,6665.34,6615.17,6651.37,231337429,5267962448.2,119809
Tadawul All Share Index (TASI),05-18-2011,6651.37,6690.83,6651.31,6686.16,250527483,5299757942.9,121926
Tadawul All Share Index (TASI),05-21-2011,6686.16,6731.53,6686.09,6731.24,236008964,5416978559.7,120845
Tadawul All Share Index (TASI),05-22-2011,6731.24,6786.03,6731.24,6750.75,299577172,6413855582,142002
Tadawul All Share Index (TASI),05-23-2011,6750.75,6750.75,6684.45,6702.76,264578411,5277085569.55,120941
Tadawul All Share Index (TASI),05-24-2011,6702.76,6728.54,6698.15,6710.71,266377403,5083017368.75,116117
Tadawul All Share Index (TASI),05-25-2011,6710.71,6729,6676.98,6723.64,247159658,4778550825.1,115020
Tadawul All Share Index (TASI),05-28-2011,6723.64,6781.27,6723.39,6751.11,341967636,6101656683.4,118873
Tadawul All Share Index (TASI),05-29-2011,6751.11,6771.36,6740.81,6754.82,278707693,5955127667.3,127524
Tadawul All Share Index (TASI),05-30-2011,6754.82,6766.35,6716,6732.96,251781241,5247108470.65,118824
Tadawul All Share Index (TASI),05-31-2011,6732.96,6754.23,6724.63,6735.98,236849801,5379756220.35,119296
Tadawul All Share Index (TASI),06-01-2011,6735.98,6767.3,6734.96,6741.83,283384848,5773740984.2,117080
Tadawul All Share Index (TASI),06-04-2011,6741.83,6741.83,6606,6624.95,257504855,5784444677.5,127546
Tadawul All Share Index (TASI),06-05-2011,6624.95,6642.13,6599.28,6626.94,255255256,5453198120.9,113166
Tadawul All Share Index (TASI),06-06-2011,6626.94,6662.07,6617.21,6657.63,250185888,5265347639.3,103756
Tadawul All Share Index (TASI),06-07-2011,6657.63,6670.49,6600.3,6614.13,252783405,5423962317.5,115132
Tadawul All Share Index (TASI),06-08-2011,6614.13,6614.13,6527.97,6540.65,209165689,4477842387.35,112732
Tadawul All Share Index (TASI),06-11-2011,6540.65,6540.65,6414.04,6509.48,189955550,4249086876.5,104178
Tadawul All Share Index (TASI),06-12-2011,6509.48,6552.89,6509.29,6549.42,187231005,3848048663.85,97367
Tadawul All Share Index (TASI),06-13-2011,6549.42,6597.98,6549.42,6584.58,173757300,3916271469.05,89248
Tadawul All Share Index (TASI),06-14-2011,6584.58,6626.44,6556.88,6568.51,196642850,4388203836.95,101543
Tadawul All Share Index (TASI),06-15-2011,6568.51,6600.93,6540.63,6546.06,196524454,4132871744,91574
Tadawul All Share Index (TASI),06-18-2011,6546.06,6546.06,6489.22,6501.25,135892237,3053867501.2,79057
Tadawul All Share Index (TASI),06-19-2011,6501.25,6520.4,6433.5,6442.7,137894796,2970884243.5,81459
Tadawul All Share Index (TASI),06-20-2011,6442.7,6442.7,6360.66,6377.71,157771848,3328347510.25,87637
Tadawul All Share Index (TASI),06-21-2011,6377.71,6479.57,6377.71,6462.41,160296989,3408532736.2,81654
Tadawul All Share Index (TASI),06-22-2011,6462.41,6499.46,6440.2,6449.49,130392357,3097669193.7,82088
Tadawul All Share Index (TASI),06-25-2011,6449.49,6456.88,6377.73,6456.88,142040364,2735900044.3,73152
Tadawul All Share Index (TASI),06-26-2011,6456.88,6514.72,6452,6511.94,166105458,3178106865.25,73861
Tadawul All Share Index (TASI),06-27-2011,6511.94,6524.33,6503.43,6507.21,122737368,2702572032,69189
Tadawul All Share Index (TASI),06-28-2011,6507.21,6552.9,6506.9,6531.17,184222030,3720127774.2,145775
Tadawul All Share Index (TASI),06-29-2011,6531.17,6580.45,6530.66,6576,164268930,3570380083.65,94199
Tadawul All Share Index (TASI),07-02-2011,6576,6655.64,6576,6653.68,183025736,4007074138.6,87704
Tadawul All Share Index (TASI),07-03-2011,6653.68,6662.04,6631.33,6660.17,147312247,3295116231.65,74424
Tadawul All Share Index (TASI),07-04-2011,6660.17,6660.17,6617.37,6625.87,138953452,3123779213.45,74912
Tadawul All Share Index (TASI),07-05-2011,6625.87,6642.1,6617.97,6626.95,110618894,2654197213.45,65542
Tadawul All Share Index (TASI),07-06-2011,6626.95,6630.09,6600.11,6612.46,120757990,2855953924.1,70521
Tadawul All Share Index (TASI),07-09-2011,6612.46,6631.07,6600.5,6628.3,117857773,2879827093.95,65416
Tadawul All Share Index (TASI),07-10-2011,6628.3,6634.14,6566.13,6581.38,164740297,3290537298.65,76331
Tadawul All Share Index (TASI),07-11-2011,6581.38,6612.21,6566.1,6567.14,141648507,3422444477.1,74532
Tadawul All Share Index (TASI),07-12-2011,6567.14,6567.14,6464.7,6490.23,138213747,3243116866,80037
Tadawul All Share Index (TASI),07-13-2011,6490.23,6527.98,6490.23,6508.8,112196683,2756509093.95,70576
Tadawul All Share Index (TASI),07-16-2011,6508.8,6525.07,6482.88,6523.01,91078839,2388814721.2,60126
Tadawul All Share Index (TASI),07-17-2011,6523.01,6533.87,6440.19,6459.23,136371192,3290302256,77296
Tadawul All Share Index (TASI),07-18-2011,6459.23,6459.23,6398.64,6423.29,112933249,2527588481.55,65731
Tadawul All Share Index (TASI),07-19-2011,6423.29,6442.73,6406.33,6440.65,92920898,2323688985.85,60929
Tadawul All Share Index (TASI),07-20-2011,6440.65,6501.5,6440.65,6489.5,140010742,3354092559.3,73625
Tadawul All Share Index (TASI),07-23-2011,6489.5,6535.84,6487.25,6522.52,122782684,3283550250.05,68438
Tadawul All Share Index (TASI),07-24-2011,6522.52,6538.58,6507.46,6525.34,104179731,2736027206,67546
Tadawul All Share Index (TASI),07-25-2011,6525.34,6525.34,6466.96,6472.03,139946600,3433764838.5,87381
Tadawul All Share Index (TASI),07-26-2011,6472.03,6482.7,6451.67,6476.59,114555899,2735584345.1,70064
Tadawul All Share Index (TASI),07-27-2011,6476.59,6477.03,6437.46,6445.17,130417315,3097354477.25,79066
Tadawul All Share Index (TASI),07-30-2011,6445.17,6445.17,6322.99,6355.72,127432538,3012293503.9,74796
Tadawul All Share Index (TASI),07-31-2011,6355.72,6425.19,6353.73,6392.13,120526787,2868016257.25,69109
Tadawul All Share Index (TASI),08-01-2011,6392.13,6471.82,6392.13,6471.82,118614448,2652546800.4,60512
Tadawul All Share Index (TASI),08-02-2011,6471.82,6471.82,6422.63,6443.16,99226370,2010119141.05,50502
Tadawul All Share Index (TASI),08-03-2011,6443.16,6443.16,6375.53,6423.87,90934923,2017135868.4,49869
Tadawul All Share Index (TASI),08-06-2011,6423.87,6423.87,6019.21,6073.44,222026713,4906861981.9,95732
Tadawul All Share Index (TASI),08-07-2011,6073.44,6117.48,6009.86,6078.05,159002437,3302360982.4,81142
Tadawul All Share Index (TASI),08-08-2011,6078.05,6118.76,6013.59,6057.79,132218632,2872404542.45,67583
Tadawul All Share Index (TASI),08-09-2011,6057.79,6057.79,5795.44,6008.67,210447205,4226775556.85,92193
Tadawul All Share Index (TASI),08-10-2011,6008.67,6123.71,6008.67,6039.32,150026329,3198254060.05,73898
Tadawul All Share Index (TASI),08-13-2011,6039.32,6161.27,6038.95,6155.88,136581543,2876001585,67269
Tadawul All Share Index (TASI),08-14-2011,6155.88,6155.97,6109.02,6115.19,130761368,2804150609.55,65553
Tadawul All Share Index (TASI),08-15-2011,6115.19,6160.21,6115.19,6136.1,122086743,2751405366.05,61715
Tadawul All Share Index (TASI),08-16-2011,6136.1,6150.66,6047.05,6053.72,124399665,3096540145.85,70939
Tadawul All Share Index (TASI),08-17-2011,6053.72,6088.25,6042.76,6088.25,93124813,2021380487.1,51926
Tadawul All Share Index (TASI),08-20-2011,6088.25,6088.25,5890.41,5931.29,119753095,2719804315.55,66036
Tadawul All Share Index (TASI),08-21-2011,5931.29,5956.93,5914.22,5916.31,105160254,2333762797.85,68396
Tadawul All Share Index (TASI),08-22-2011,5916.31,5946.82,5874.49,5916.31,133111740,3278026431.95,71663
Tadawul All Share Index (TASI),08-23-2011,5916.31,5944.29,5909.56,5920.73,117176462,2759848151.75,70899
Tadawul All Share Index (TASI),08-24-2011,5920.73,5986.97,5919.82,5979.3,115247510,2592208964.65,73349
Tadawul All Share Index (TASI),09-03-2011,5979.3,6112.04,5978.03,6106.93,126647952,2682453791.45,60570
Tadawul All Share Index (TASI),09-04-2011,6106.93,6155.26,6089.79,6153.36,161654310,3025013293.45,75779
Tadawul All Share Index (TASI),09-05-2011,6153.36,6153.36,6080.71,6090.54,174450116,3424479017.6,78613
Tadawul All Share Index (TASI),09-06-2011,6090.54,6102.38,6058.72,6061.53,131578547,3094953687.5,78866
Tadawul All Share Index (TASI),09-07-2011,6061.53,6124.42,6061.53,6124.4,148162908,3437257752.05,83205
Tadawul All Share Index (TASI),09-10-2011,6124.4,6138.06,6053.95,6138.06,168448823,3765293654.95,89419
Tadawul All Share Index (TASI),09-11-2011,6138.06,6151.38,6118.64,6140.79,191435347,3789214470.65,94038
Tadawul All Share Index (TASI),09-12-2011,6140.79,6140.79,6034.04,6037.25,188201569,4342650251.05,107461
Tadawul All Share Index (TASI),09-13-2011,6037.25,6089.13,6037.25,6068.92,161409269,3620738647.6,83332
Tadawul All Share Index (TASI),09-14-2011,6068.92,6089.8,6063.65,6071.52,171890930,4111299493.1,100453
Tadawul All Share Index (TASI),09-17-2011,6071.52,6176.97,6071.52,6173.49,203601286,4534924949.9,96695
Tadawul All Share Index (TASI),09-18-2011,6173.49,6181.21,6135.12,6144.35,161123863,3748096464,94307
Tadawul All Share Index (TASI),09-19-2011,6144.35,6145.33,6106.9,6118.34,152962440,3452267100.6,92578
Tadawul All Share Index (TASI),09-20-2011,6118.34,6151.9,6114.97,6144.27,169975612,3750631487.55,96132
Tadawul All Share Index (TASI),09-21-2011,6144.27,6146.11,6118.66,6142.26,174379070,4135709155.05,106011
Tadawul All Share Index (TASI),09-25-2011,6142.26,6142.26,6041.85,6083.37,161600610,3845678267.4,96745
Tadawul All Share Index (TASI),09-26-2011,6083.37,6108.82,6046.61,6103.78,205781229,5131304797.75,120684
Tadawul All Share Index (TASI),09-27-2011,6103.78,6146.32,6103.78,6128.47,216450673,5476130584.9,136993
Tadawul All Share Index (TASI),09-28-2011,6128.47,6134.15,6103.73,6112.37,166887999,4673782163.35,119261
Tadawul All Share Index (TASI),10-01-2011,6112.37,6121.01,6075.09,6116.71,211397757,4716441700.05,112889
Tadawul All Share Index (TASI),10-02-2011,6116.71,6136.63,6087.54,6112.41,225541689,5317007879.3,132143
Tadawul All Share Index (TASI),10-03-2011,6112.41,6112.41,6020.65,6024.39,217705547,5386492035.5,142967
Tadawul All Share Index (TASI),10-04-2011,6024.39,6024.39,5945.76,5965.13,174506482,4242946657.25,111475
Tadawul All Share Index (TASI),10-05-2011,5965.13,6010.48,5965.13,6002.09,163687384,4257164932.15,108060
Tadawul All Share Index (TASI),10-08-2011,6002.09,6086.67,6001.29,6084.55,212095058,4866277816.3,118322
Tadawul All Share Index (TASI),10-09-2011,6084.55,6117.41,6076.86,6099.77,261949969,5460240106.95,133714
Tadawul All Share Index (TASI),10-10-2011,6099.77,6136.97,6099.63,6136.97,200329186,4613920075.9,111029
Tadawul All Share Index (TASI),10-11-2011,6136.97,6152.83,6106.2,6118.62,208806998,4724378753.85,113540
Tadawul All Share Index (TASI),10-12-2011,6118.62,6118.74,6078.48,6105.04,197659829,4423899439.2,113693
Tadawul All Share Index (TASI),10-15-2011,6105.04,6168.14,6105.04,6164.6,171975163,4566280514.9,101514
Tadawul All Share Index (TASI),10-16-2011,6164.6,6166.44,6123.16,6135.12,201185258,4501201895.15,170521
Tadawul All Share Index (TASI),10-17-2011,6135.12,6156.27,6124.98,6131.8,172431515,4355455167.35,122439
Tadawul All Share Index (TASI),10-18-2011,6131.8,6150.67,6100.07,6150.64,207098365,5168491377.55,123845
Tadawul All Share Index (TASI),10-19-2011,6150.64,6150.64,6094.33,6106.74,222398470,5779004026.8,146170
Tadawul All Share Index (TASI),10-22-2011,6106.74,6109.45,6054.79,6108.94,201660148,5469299928.55,135672
Tadawul All Share Index (TASI),10-23-2011,6108.94,6144.8,6102.32,6136.4,239756442,5380945437.05,132462
Tadawul All Share Index (TASI),10-24-2011,6136.4,6155.25,6120.17,6132.25,219381778,5899508170.25,132747
Tadawul All Share Index (TASI),10-25-2011,6132.25,6163.57,6125.41,6155.18,257369074,6558445554,156585
Tadawul All Share Index (TASI),10-26-2011,6155.18,6155.18,6119.65,6147.54,189140492,5371006845.45,128657
Tadawul All Share Index (TASI),10-29-2011,6147.54,6238.98,6147.31,6235.64,248484091,6131487217.15,134281
Tadawul All Share Index (TASI),10-30-2011,6235.64,6239.76,6203.72,6229.64,258098114,6519071354.4,160214
Tadawul All Share Index (TASI),10-31-2011,6229.64,6231.43,6202.64,6224.3,225013902,5077903941.65,125679
Tadawul All Share Index (TASI),11-01-2011,6224.3,6224.3,6149.27,6155.1,195980295,5158390050.9,133132
Tadawul All Share Index (TASI),11-02-2011,6155.1,6215.8,6150.48,6215.67,173376782,4771110329,123151
Tadawul All Share Index (TASI),11-12-2011,6215.67,6274.36,6215.67,6252.95,161327901,4507117595.85,102622
Tadawul All Share Index (TASI),11-13-2011,6252.95,6260.45,6231.39,6257.27,193249132,5241260260.8,129006
Tadawul All Share Index (TASI),11-14-2011,6257.27,6266.34,6235.83,6238.02,221145975,5041354521.4,119718
Tadawul All Share Index (TASI),11-15-2011,6238.02,6251,6217.92,6227.79,193488698,5221323177.4,129129
Tadawul All Share Index (TASI),11-16-2011,6227.79,6230.56,6207.57,6219.95,223256338,5001923614.25,125371
Tadawul All Share Index (TASI),11-19-2011,6219.95,6219.95,6181.93,6198.87,158734383,4032547230.1,107596
Tadawul All Share Index (TASI),11-20-2011,6198.87,6214.02,6185.23,6207.02,174297004,4456445503.05,113757
Tadawul All Share Index (TASI),11-21-2011,6207.02,6208.23,6152.41,6153.57,241912097,5380965480.95,129356
Tadawul All Share Index (TASI),11-22-2011,6153.57,6169.65,6091.72,6103.08,300095723,6009333469.15,153342
Tadawul All Share Index (TASI),11-23-2011,6103.08,6104.2,6067.46,6086.1,199712805,4504793593.75,116862
Tadawul All Share Index (TASI),11-26-2011,6086.1,6086.1,6038.47,6057.59,225363702,4684357372.85,121170
Tadawul All Share Index (TASI),11-27-2011,6057.59,6068.63,6043.8,6047.91,219236239,4929157724.8,115911
Tadawul All Share Index (TASI),11-28-2011,6047.91,6123.23,6046.89,6118.64,267360992,5616819482.95,132687
Tadawul All Share Index (TASI),11-29-2011,6118.64,6130.77,6092.69,6111.86,233439012,5405058336.7,133196
